# Japanese verbs — inflection class mined from IPADIC 活用型,
# restricted to the kaikki ∩ IPADIC agreement set.
# Regenerate: python3 scripts/jpn/mine_verbs.py
# lemma\tclass
徹する	suru
心する	suru
心得る	ichidan
心掛ける	ichidan
忌み嫌う	godan
忍び寄る	godan
忍び泣く	godan
忍び込む	godan
忍ぶ	godan
志す	godan
忘れる	ichidan
忘れ去る	godan
応える	ichidan
応じる	ichidan
応ずる	zuru
念じる	ichidan
念ずる	zuru
怒る	godan
怒鳴る	godan
怖がる	godan
怖じる	ichidan
怖気付く	godan
思い付く	godan
思い出す	godan
思い切る	godan
思い当たる	godan
思い悩む	godan
思い止まる	godan
思い残す	godan
思い浮かべる	ichidan
思い煩う	godan
思い直す	godan
思い知る	godan
思い立つ	godan
思い詰める	ichidan
思い起こす	godan
思い込む	godan
思う	godan
思える	ichidan
思ほす	godan
怠ける	ichidan
怠る	godan
急ぐ	godan
怪しむ	godan
怯える	ichidan
怯む	godan
恋い焦がれる	ichidan
恋う	godan_u
恋する	suru
恍ける	ichidan
恐る	ichidan
恐れ入る	godan
恥じらう	godan
恥じる	ichidan
恨む	godan
息む	godan
息巻く	godan
恵まれる	ichidan
恵む	godan
悔いる	ichidan
悔い改める	ichidan
悔やむ	godan
悖る	godan
悟る	godan
患う	godan
悦に入る	godan
悩ます	godan
悩む	godan
悲しむ	godan
悴む	godan
悶える	ichidan
悼む	godan
惑う	godan
惑わす	godan
惚ける	ichidan
惚れる	ichidan
惜しむ	godan
惹く	godan
意気込む	godan
愚痴る	godan
愛し合う	godan
愛す	godan
愛する	suru
愛でる	ichidan
感じる	ichidan
感じ取る	godan
感ずる	zuru
感極まる	godan
慈しむ	godan
慌てる	ichidan
慎む	godan
慕う	godan
慣らす	godan
慣れる	ichidan
慣れ親しむ	godan
慮る	godan
慰める	ichidan
憂える	ichidan
憎む	godan
憑かれる	ichidan
憤る	godan
憧れる	ichidan
憩う	godan_u
懐く	godan
懲らしめる	ichidan
懲らす	godan
懲りる	ichidan
懸かる	godan
成し遂げる	ichidan
成り済ます	godan
成り立つ	godan
戦く	godan
戦慄く	godan
戯れる	ichidan
戸惑う	godan_u
戻す	godan
戻る	godan
扇ぐ	godan
手が込む	godan
手こずる	godan
手伝う	godan
手向かう	godan
手向ける	ichidan
手慣れる	ichidan
手掛ける	ichidan
手控える	ichidan
手放す	godan
手渡す	godan
手繰る	godan
打ちのめす	godan
打ち上げる	ichidan
打ち倒す	godan
打ち出す	godan
打ち切る	godan
打ち勝つ	godan
打ち合わせる	ichidan
打ち壊す	godan
打ち寄せる	ichidan
打ち払う	godan
打ち捨てる	ichidan
打ち据える	ichidan
打ち明ける	ichidan
打ち消す	godan
打ち砕く	godan
打ち破る	godan
打ち落とす	godan
打ち見る	ichidan
打ち解ける	ichidan
打ち込む	godan
打つ	godan
打付ける	ichidan
払い戻す	godan
払い除ける	ichidan
払う	godan
扮する	suru
扱う	godan
扼する	suru
承る	godan
抑える	ichidan
抓る	godan
投げる	ichidan
投げ入れる	ichidan
投げ出す	godan
投げ込む	godan
投げ飛ばす	godan
投じる	ichidan
投ずる	zuru
抗う	godan
抗する	suru
折り合う	godan
折り畳む	godan
折り返す	godan
折る	godan
折れる	ichidan
折れ曲がる	godan
抜かす	godan
抜かる	godan
抜きん出る	ichidan
抜き取る	godan
抜く	godan
抜ける	ichidan
抜け出す	godan
抱え込む	godan
抱き合う	godan
抱き締める	ichidan
抱き起こす	godan
抱く	godan
抱締める	ichidan
押さえ付ける	ichidan
押しつぶす	godan
押し上げる	ichidan
押し付ける	ichidan
押し出す	godan
押し切る	godan
押し寄せる	ichidan
押し流す	godan
押し込む	godan
押し込める	ichidan
押し退ける	ichidan
押す	godan
担う	godan
担ぐ	godan
担げる	ichidan
拒む	godan
拗ける	ichidan
拗ねる	ichidan
拗らす	godan
拗れる	ichidan
拘る	godan
招く	godan
拝み倒す	godan
拝む	godan
拠る	godan
括る	godan
拭う	godan
拭き取る	godan
拭く	godan
拱く	godan
拵える	ichidan
拾い上げる	ichidan
拾う	godan
持する	suru
持ち上がる	godan
持ち上げる	ichidan
持ち出す	godan
持ち切る	godan
持ち去る	godan
持ち合わせる	ichidan
持ち堪える	ichidan
持ち歩く	godan
持ち直す	godan
持ち込む	godan
持ち運ぶ	godan
持つ	godan
持てる	ichidan
持て囃す	godan
指し示す	godan
指す	godan
挑む	godan
挙る	godan
挟まる	godan
挟む	godan
振り上げる	ichidan
振り乱す	godan
振り出す	godan
振り切る	godan
振り向く	godan
振り回す	godan
振り払う	godan
振り撒く	godan
振り放す	godan
振り絞る	godan
振り落とす	godan
振り込む	godan
振り返る	godan
振る	godan
振るう	godan
振る舞う	godan
振れる	ichidan
挺する	suru
挽く	godan
挿す	godan
捌かす	godan
捌く	godan
捌ける	ichidan
捏ねる	ichidan
捕まえる	ichidan
捕まる	godan
捕らえる	ichidan
捗る	godan
捜し出す	godan
捧げる	ichidan
捨てる	ichidan
捩じ伏せる	ichidan
捩じ込む	godan
捩る	godan
捩れる	ichidan
据える	ichidan
据え置く	godan
据わる	godan
捲し立てる	ichidan
捲る	godan
捻る	godan
掃く	godan
授かる	godan
授ける	ichidan
掘り出す	godan
掘り起こす	godan
掘る	godan
掘れる	ichidan
掛かる	godan
掛ける	ichidan
掛け合う	godan
掠める	ichidan
掠る	godan
探し求める	ichidan
探す	godan
探る	godan
接ぐ	godan
接する	suru
推し進める	ichidan
推し量る	godan
推す	godan
掬う	godan
掲げる	ichidan
掴まる	godan
掴む	godan
掻き乱す	godan
掻き分ける	ichidan
掻き回す	godan
掻き毟る	godan
掻き立てる	ichidan
掻き込む	godan
掻き集める	ichidan
掻く	godan
揃う	godan
揃える	ichidan
揉み合う	godan
揉み消す	godan
揉む	godan
揉める	ichidan
描く	godan
提げる	ichidan
換える	ichidan
握る	godan
揺さぶる	godan
揺する	godan
揺らぐ	godan
揺らす	godan
揺らめく	godan
揺り動かす	godan
揺る	godan
揺るがす	godan
揺るぐ	godan
揺れる	ichidan
揺れ動く	godan
損じる	ichidan
損する	suru
損ずる	zuru
損なう	godan
損ねる	ichidan
搗く	godan
携える	ichidan
携わる	godan
摘み取る	godan
摘む	godan
摩る	godan
撃つ	godan
撒く	godan
撓める	ichidan
撓る	godan
撞く	godan
撥ねる	ichidan
撥ね付ける	ichidan
撫でる	ichidan
撫で付ける	ichidan
擁する	suru
操る	godan
擦る	godan
擦れ違う	godan
擽る	godan
攀じる	ichidan
攀じ登る	godan
攫う	godan
支える	ichidan
支払う	godan
攻める	ichidan
攻め立てる	ichidan
放す	godan
放つ	godan
放り出す	godan
放り込む	godan
放る	godan
放れる	ichidan
救い出す	godan
救う	godan
教える	ichidan
教わる	godan
散らかす	godan
散らかる	godan
散らす	godan
散らばる	godan
散る	godan
敬う	godan
数える	ichidan
整う	godan
整える	ichidan
敷き詰める	ichidan
斬る	godan
断ち切る	godan
断つ	godan
断る	godan
施す	godan
旅立つ	godan
明かす	godan
明ける	ichidan
明け暮れる	ichidan
明け渡す	godan
明らめる	ichidan
映える	ichidan
映じる	ichidan
映す	godan
映ずる	zuru
映る	godan
時化る	ichidan
晒す	godan
晦ます	godan
晴らす	godan
晴れる	ichidan
暈ける	ichidan
暈す	godan
暮らす	godan
暮れる	ichidan
暴れる	ichidan
曇る	godan
曲がる	godan
曲げる	ichidan
曲る	godan
更かす	godan
書き上げる	ichidan
書き写す	godan
書き出す	godan
書き分ける	ichidan
書き取る	godan
書き添える	ichidan
書き留める	ichidan
書き直す	godan
書き込む	godan
書く	godan
替える	ichidan
替わる	godan
有する	suru
有り得る	ichidan
期す	godan
朽ち果てる	ichidan
束ねる	ichidan
来る	kuru
来れる	ichidan
果せる	ichidan
果たす	godan
果てる	ichidan
架かる	godan
染まる	godan
染みつく	godan
染みる	ichidan
染み込む	godan
染み透る	godan
染む	godan
染める	ichidan
染め上げる	ichidan
栄える	ichidan
根付く	godan
案じる	ichidan
案ずる	zuru
梳かす	godan
梳く	godan
梳る	godan
棲む	godan
植える	ichidan
植え付ける	ichidan
植わる	godan
楯突く	godan
極まる	godan
極める	ichidan
楽しむ	godan
構える	ichidan
模する	suru
横たわる	godan
欠かす	godan
欠く	godan
欠ける	ichidan
次ぐ	godan
欲する	suru
欲張る	godan
欹てる	ichidan
欺く	godan
止す	godan
止まる	godan
止む	godan
止める	ichidan
歩き回る	godan
歩く	godan
歩み寄る	godan
歩む	godan
歪む	godan
歪める	ichidan
歯する	suru
歯向かう	godan
歴る	ichidan
死す	godan
死する	suru
死なす	godan
死にかける	ichidan
死に損なう	godan
死に絶える	ichidan
死ぬ	godan
残す	godan
残る	godan
殴る	godan
殺す	godan
毀つ	godan
毒する	suru
比べる	ichidan
毟る	godan
気に入る	godan
気付く	godan
気取る	godan
気圧される	ichidan
気張る	godan
気負う	godan
気遣う	godan
水際立つ	godan
求む	godan
求める	ichidan
汗ばむ	godan
汚す	godan
汚れる	ichidan
汲み取る	godan
汲む	godan
決する	suru
決まる	godan
決める	ichidan
沈む	godan
沈める	ichidan
没する	suru
沸き上がる	godan
治す	godan
治まる	godan
治める	ichidan
治る	godan
沿う	godan
泊まる	godan
泊める	ichidan
波立つ	godan
泣かす	godan
泣きじゃくる	godan
泣く	godan
泥む	godan
注ぎ込む	godan
注ぐ	godan
注す	godan
泳ぐ	godan
泳げる	ichidan
洒落る	ichidan
洗い流す	godan
洗う	godan
活きる	ichidan
流し込む	godan
流す	godan
流れる	ichidan
流れ出す	godan
流れ着く	godan
流れ落ちる	ichidan
流れ込む	godan
流行る	godan
浚う	godan
浮かす	godan
浮かぶ	godan
浮かべる	ichidan
浮き上がる	godan
浮く	godan
浮つく	godan
浮腫む	godan
浴する	suru
浴びせる	ichidan
浴びる	ichidan
浸かる	godan
浸ける	ichidan
浸す	godan
浸る	godan
消える	ichidan
消え去る	godan
消え失せる	ichidan
消え果てる	ichidan
消し止める	ichidan
消し飛ぶ	godan
消す	godan
涙ぐむ	godan
涼む	godan
深まる	godan
深める	ichidan
混ざる	godan
混じる	godan
混ぜる	ichidan
添い遂げる	ichidan
添う	godan
添える	ichidan
渇く	godan
済ませる	ichidan
済む	godan
減じる	ichidan
減す	godan
減らす	godan
減り込む	godan
減る	godan
渡す	godan
渡り合う	godan
渡り歩く	godan
渡る	godan
渦巻く	godan
温まる	godan
温む	godan
温める	ichidan
温もる	godan
測る	godan
湛える	ichidan
湿す	godan
湿る	godan
湿気る	ichidan
満たす	godan
満ちる	ichidan
満ち足りる	ichidan
満つ	godan
準える	ichidan
準ずる	zuru
溜まる	godan
溜める	ichidan
溢れる	ichidan
溶かす	godan
溶く	godan
溶ける	ichidan
溶け合う	godan
溶け込む	godan
滅びる	ichidan
滅ぶ	godan
滅ぼす	godan
滅入る	godan
滑る	godan
滞る	godan
滲む	godan
滴る	godan
滾る	godan
漁る	godan
漂う	godan
漉く	godan
漉す	godan
漏る	godan
演じる	ichidan
演ずる	zuru
漕ぎ着ける	ichidan
漕ぐ	godan
漬ける	ichidan
漱ぐ	godan
漲る	godan
潜む	godan
潜める	ichidan
潜り込む	godan
潜る	godan
潤う	godan
潤す	godan
潤びる	ichidan
潰える	ichidan
潰す	godan
潰れる	ichidan
澄ます	godan
澄む	godan
濁す	godan
濁る	godan
濡らす	godan
濡れそぼつ	godan
濡れる	ichidan
濯ぐ	godan
瀕する	suru
火照る	godan
灯す	godan
灯る	godan
炊く	godan
炊ける	ichidan
炒める	ichidan
点く	godan
焙じる	ichidan
焚き付ける	ichidan
焚く	godan
無くす	godan
無くなる	godan
焦がす	godan
焦がれる	ichidan
焦げる	ichidan
焦げ付く	godan
焦らす	godan
焦る	godan
焦れる	ichidan
焼き付く	godan
焼く	godan
焼ける	ichidan
焼け落ちる	ichidan
煎じる	ichidan
煎じ詰める	ichidan
煎る	godan
煙る	godan
煤ける	ichidan
照らす	godan
照り付ける	ichidan
照り返す	godan
照る	godan
照れる	ichidan
煩う	godan
煩わす	godan
煮えくり返る	godan
煮える	ichidan
煮やす	godan
煮る	ichidan
煮詰める	ichidan
煮込む	godan
煽てる	ichidan
煽る	godan
熟す	godan
熟する	suru
熟れる	ichidan
熾きる	ichidan
熾す	godan
熾る	godan
燃える	ichidan
燃え上がる	godan
燃え盛る	godan
燃やす	godan
燻す	godan
燻べる	ichidan
燻る	godan
爆ぜる	ichidan
爛れる	ichidan
爪弾く	godan
爪繰る	godan
片付く	godan
片付ける	ichidan
牛耳る	godan
物語る	godan
犯す	godan
狂う	godan
狙う	godan
狩る	godan
現れる	ichidan
甘える	ichidan
甘ったれる	ichidan
甘やかす	godan
甘んじる	ichidan
生い立つ	godan
生い茂る	godan
生える	ichidan
生かす	godan
生きる	ichidan
生き延びる	ichidan
生き抜く	godan
生き残る	godan
生き返る	godan
生ける	ichidan
生け捕る	godan
生じる	ichidan
生ずる	zuru
生まれる	ichidan
生まれ変わる	godan
生まれ落ちる	ichidan
生み出す	godan
生む	godan
生やす	godan
生る	godan
用いる	ichidan
用立てる	ichidan
申し上げる	ichidan
申し入れる	ichidan
申し出る	ichidan
申し込む	godan
申す	godan
畏まる	godan
留まる	godan
留める	ichidan
留め置く	godan
略す	godan
略する	suru
異なる	godan
畳み込む	godan
畳む	godan
疑う	godan
疑る	godan
疲れる	ichidan
疼く	godan
病む	godan
病める	ichidan
痛む	godan
痛める	ichidan
痩せこける	ichidan
痩せる	ichidan
痴れる	ichidan
痺れる	ichidan
癒える	ichidan
癒す	godan
発する	suru
発つ	godan
白ける	ichidan
白む	godan
皮肉る	godan
盗む	godan
盛り上がる	godan
盛り上げる	ichidan
盛り潰す	godan
盛り込む	godan
盛る	godan
目する	suru
目掛ける	ichidan
目立つ	godan
目覚める	ichidan
目論む	godan
直す	godan
直る	godan
相次ぐ	godan
省く	godan
看取る	godan
真似る	ichidan
眠る	godan
眩む	godan
眺める	ichidan
着く	godan
着こなす	godan
着せる	ichidan
着る	ichidan
着替える	ichidan
着込む	godan
着飾る	godan
睨み合う	godan
睨む	godan
睨める	ichidan
瞬く	godan
知らせる	ichidan
知り合う	godan
知る	godan
知れる	ichidan
矯める	ichidan
研ぐ	godan
砕く	godan
砕ける	ichidan
破く	godan
破ける	ichidan
破る	godan
破れる	ichidan
確かめる	ichidan
磨く	godan
磨ぐ	godan
示し合わせる	ichidan
示す	godan
祈ぐ	godan
祈る	godan
祓う	godan
祝う	godan
祝する	suru
祟る	godan
祭る	godan
禁じる	ichidan
禁ずる	zuru
禿げる	ichidan
秀でる	ichidan
私する	suru
秋めく	godan
科す	godan
科する	suru
秘める	ichidan
称える	ichidan
称する	suru
移す	godan
移り変わる	godan
移る	godan
積み上げる	ichidan
積み立てる	ichidan
積み込む	godan
積み重ねる	ichidan
積む	godan
積もる	godan
究める	ichidan
空く	godan
空ける	ichidan
穿く	godan
穿つ	godan
突き付ける	ichidan
突き出す	godan
突き出る	ichidan
突き当たる	godan
突き放す	godan
突き止める	ichidan
突き破る	godan
突き立てる	ichidan
突き落とす	godan
突き詰める	ichidan
突き返す	godan
突き進む	godan
突く	godan
突っ伏す	godan
突っ張る	godan
突っ撥ねる	ichidan
突っ走る	godan
突っ込む	godan
突っ返す	godan
窄まる	godan
窄める	ichidan
窘める	ichidan
窪む	godan
窮する	suru
窺う	godan
竄する	suru
立ちはだかる	godan
立ち上がる	godan
立ち上る	godan
立ち入る	godan
立ち去る	godan
立ち向かう	godan
立ち回る	godan
立ち塞がる	godan
立ち寄る	godan
立ち尽くす	godan
立ち止まる	godan
立ち直る	godan
立ち込める	ichidan
立ち返る	godan
立ち退く	godan
立つ	godan
立てる	ichidan
端折る	godan
競い合う	godan
競う	godan
競り上げる	ichidan
競り合う	godan
競る	godan
笑い飛ばす	godan
笑う	godan
笑む	godan
答える	ichidan
築き上げる	ichidan
築く	godan
粘る	godan
糾う	godan
約する	suru
紛らす	godan
紛れる	ichidan
紡ぐ	godan
細める	ichidan
終える	ichidan
終わる	godan
組み合わせる	ichidan
組み立てる	ichidan
組み込む	godan
組む	godan
経つ	godan
経る	ichidan
結う	godan
結び付く	godan
結び付ける	ichidan
結ぶ	godan
結わえ付ける	ichidan
絞める	ichidan
絞り出す	godan
絞り込む	godan
絞る	godan
絡げる	ichidan
絡まる	godan
絡み付く	godan
絡み合う	godan
絡む	godan
絡める	ichidan
統べる	ichidan
絶する	suru
継ぐ	godan
続く	godan
続ける	ichidan
綯う	godan
綴じる	ichidan
綴る	godan
綻ぶ	godan
締まる	godan
締める	ichidan
締め出す	godan
締め切る	godan
編む	godan
緩む	godan
緩める	ichidan
練り歩く	godan
練り直す	godan
練る	godan
練れる	ichidan
縁付く	godan
縋る	godan
縛り上げる	ichidan
縛る	godan
縢る	godan
縫う	godan
縮かむ	godan
縮こまる	godan
縮まる	godan
縮み上がる	godan
縮む	godan
縮める	ichidan
縮れる	ichidan
繋がる	godan
繋ぐ	godan
繋げる	ichidan
織る	godan
繕う	godan
繰り出す	godan
繰り広げる	ichidan
繰り延べる	ichidan
繰り返す	godan
繰る	godan
纏う	godan
纏まる	godan
纏める	ichidan
纏わる	godan
罪する	suru
置き忘れる	ichidan
置き換わる	godan
置く	godan
罰する	suru
罵る	godan
罹る	godan
群がる	godan
羨む	godan
義務付ける	ichidan
羽ばたく	godan
羽織る	godan
習う	godan
習わす	godan
翻す	godan
翻る	godan
老いる	ichidan
老い耄れる	ichidan
考える	ichidan
考え付く	godan
耐え忍ぶ	godan
耕す	godan
聞き付ける	ichidan
聞き入れる	ichidan
聞き出す	godan
聞き取る	godan
聞き外す	godan
聞き捨てる	ichidan
聞き損なう	godan
聞き流す	godan
聞き漏らす	godan
聞き糺す	godan
聞き返す	godan
聞き齧る	godan
聞く	godan
聞こえる	ichidan
聾する	suru
肥える	ichidan
肥やす	godan
肯んずる	zuru
育つ	godan
育てる	ichidan
育む	godan
背く	godan
背ける	ichidan
背負う	godan
脅かす	godan
脱がす	godan
脱ぐ	godan
脱げる	ichidan
脱す	godan
脱する	suru
腐る	godan
腫らす	godan
腫れる	ichidan
腰掛ける	ichidan
膨らます	godan
膨らむ	godan
膨れる	ichidan
膿む	godan
臆する	suru
臥せる	godan
自惚れる	ichidan
至る	godan
致す	godan
興す	godan
興る	godan
舐める	ichidan
舐る	godan
舞い上がる	godan
舞い込む	godan
舞う	godan
色づく	godan
色めく	godan
色褪せる	ichidan
芽ぐむ	godan
苛める	ichidan
苛立つ	godan
若返る	godan
苦しむ	godan
苦しめる	ichidan
苦り切る	godan
茂る	godan
茶化す	godan
茹だる	godan
茹でる	ichidan
草する	suru
草臥れる	ichidan
荒ぶ	godan
荒む	godan
荒らげる	ichidan
荒らす	godan
荒れる	ichidan
荒れ狂う	godan
萌える	ichidan
萎びる	ichidan
萎む	godan
萎れる	ichidan
落ちる	ichidan
落ち合う	godan
落ち着く	godan
落ち着ける	ichidan
落ち込む	godan
落つ	godan
落とす	godan
著す	godan
葬る	godan
葺く	godan
蒔く	godan
蒸かす	godan
蒸す	godan
蒸らす	godan
蓄える	ichidan
蔑む	godan
蔓延る	godan
蔵する	suru
薄まる	godan
薄める	ichidan
薄らぐ	godan
薄れる	ichidan
薙ぎ払う	godan
薙ぐ	godan
薦める	ichidan
蘇る	godan
蝕む	godan
蟠る	godan
蠢く	godan
血走る	godan
血迷う	godan
行う	godan
行き交う	godan
行き届く	godan
行き悩む	godan
行き渡る	godan
行き着く	godan
行く	godan_iku
行ける	ichidan
表す	godan
表する	suru
衰える	ichidan
被さる	godan
被せる	ichidan
被る	godan
裁く	godan
裁つ	godan
裂く	godan
裂ける	ichidan
装う	godan
装束く	godan
裏付ける	ichidan
裏切る	godan
裏返す	godan
裏返る	godan
褒める	ichidan
褪せる	ichidan
褪める	ichidan
襲いかかる	godan
襲う	godan
要す	godan
要する	suru
要る	godan
覆う	godan
覆す	godan
覆る	godan
見える	ichidan
見え透く	godan
見せびらかす	godan
見せる	ichidan
見せ掛ける	ichidan
見る	ichidan
見上げる	ichidan
見下げる	ichidan
見下す	godan
見下ろす	godan
見付かる	godan
見付ける	ichidan
見出す	godan
見受ける	ichidan
見合う	godan
見回す	godan
見失う	godan
見守る	godan
見定める	ichidan
見届ける	ichidan
見張る	godan
見当たる	godan
見慣れる	ichidan
見抜く	godan
見捨てる	ichidan
見据える	ichidan
見掛ける	ichidan
見放す	godan
見極める	ichidan
見比べる	ichidan
見渡す	godan
見直す	godan
見破る	godan
見積もる	godan
見習う	godan
見舞う	godan
見落とす	godan
見計らう	godan
見詰める	ichidan
見越す	godan
見込む	godan
見返す	godan
見送る	godan
見透かす	godan
見通す	godan
見違える	ichidan
見遣る	godan
見開く	godan
見限る	godan
見飽きる	ichidan
覚える	ichidan
覚ます	godan
覚める	ichidan
親しむ	godan
解きほぐす	godan
解き放す	godan
解き放つ	godan
解き明かす	godan
解く	godan
解ける	ichidan
解す	godan
解する	suru
解せる	ichidan
触る	godan
言いそびれる	ichidan
言いつける	ichidan
言い争う	godan
言い出す	godan
言い切る	godan
言い合う	godan
言い回す	godan
言い換える	ichidan
言い渡す	godan
言い立てる	ichidan
言い聞かせる	ichidan
言い触らす	godan
言い返す	godan
言い逃れる	ichidan
言う	godan_u
言える	ichidan
計る	godan
訊く	godan
討ち取る	godan
討ち果たす	godan
討ち滅ぼす	godan
討つ	godan
託ける	ichidan
託す	godan
託する	suru
託つ	godan
記す	godan
訛る	godan
訝る	godan
訪ねる	ichidan
訪れる	ichidan
設える	ichidan
設ける	ichidan
許す	godan
訳す	godan
訳する	suru
訴える	ichidan
診る	ichidan
証拠立てる	ichidan
評す	godan
評する	suru
詠む	godan
詠める	ichidan
試す	godan
試みる	ichidan
詫びる	ichidan
詰まる	godan
詰む	godan
詰める	ichidan
詰め込む	godan
詰る	godan
話し合う	godan
話し掛ける	ichidan
話し込む	godan
話す	godan
誂える	ichidan
誇る	godan
認める	ichidan
誑し込む	godan
誑す	godan
誓う	godan
誘い込む	godan
誘う	godan
誘き出す	godan
誘き寄せる	ichidan
誘く	godan
語り合う	godan
語る	godan
誣いる	ichidan
誤る	godan
説き付ける	ichidan
説き伏せる	ichidan
説く	godan
読みこなす	godan
読み下す	godan
読み出す	godan
読み切る	godan
読み込む	godan
読む	godan
読める	ichidan
課す	godan
課する	suru
調べる	ichidan
諂う	godan
請う	godan
請け合う	godan
請け負う	godan
諌める	ichidan
論じる	ichidan
論ずる	zuru
諦める	ichidan
諮る	godan
諳んじる	ichidan
諷する	suru
諾う	godan
謗る	godan
謙る	godan
講じる	ichidan
講ずる	zuru
謝する	suru
謝る	godan
譲り合う	godan
譲り渡す	godan
譲る	godan
象る	godan
負う	godan
負かす	godan
負ける	ichidan
負ぶさる	godan
貢ぐ	godan
貪る	godan
貫く	godan
責める	ichidan
責め立てる	ichidan
責め苛む	godan
貯める	ichidan
貶す	godan
貶める	ichidan
買い上げる	ichidan
買い取る	godan
買い換える	ichidan
買い漁る	godan
買い被る	godan
買う	godan
貸す	godan
費える	ichidan
費やす	godan
貼る	godan
賄う	godan
資する	suru
賑わう	godan
賜る	godan
賭ける	ichidan
賺す	godan
購う	godan
贈る	godan
贖う	godan
赤らむ	godan
赤らめる	ichidan
赤茶ける	ichidan
走り回る	godan
走る	godan
赴く	godan
起きる	ichidan
起こす	godan
起こる	godan
越える	ichidan
越す	godan
足す	godan
足りる	ichidan
足る	godan
足掻く	godan
跨ぐ	godan
跪く	godan
跳ねる	ichidan
跳ね上がる	godan
跳ね返す	godan
踊る	godan
踏まえる	ichidan
踏み付ける	ichidan
踏み倒す	godan
踏み出す	godan
踏み分ける	ichidan
踏み切る	godan
踏み外す	godan
踏み躙る	godan
踏み込む	godan
踏む	godan
踏ん張る	godan
蹲う	godan
蹲る	godan
蹴っ飛ばす	godan
蹴る	godan
蹴飛ばす	godan
躄る	godan
躊躇う	godan
躍り出る	ichidan
躓く	godan
躙り寄る	godan
身構える	ichidan
身罷る	godan
躱す	godan
軋む	godan
転がす	godan
転がる	godan
転げ落ちる	ichidan
転じる	ichidan
転ずる	zuru
転ぶ	godan
軽んずる	zuru
載せる	ichidan
載る	godan
輝く	godan
輸する	suru
轟く	godan
轢く	godan
辞する	suru
辞める	ichidan
辱める	ichidan
込み入る	godan
込む	godan
込める	ichidan
辿る	godan
迎える	ichidan
迎え入れる	ichidan
迎え撃つ	godan
近寄る	godan
返す	godan
返り咲く	godan
返る	godan
迫る	godan
述べる	ichidan
迷う	godan_u
迷わす	godan
追い上げる	ichidan
追い付く	godan
追い出す	godan
追い回す	godan
追い打つ	godan
追い払う	godan
追い抜く	godan
追い掛ける	ichidan
追い散らす	godan
追い詰める	ichidan
追い越す	godan
追い込む	godan
追う	godan
追っ掛ける	ichidan
退かす	godan
退く	godan
退ける	ichidan
送り出す	godan
送り込む	godan
送る	godan
逃がす	godan
逃げる	ichidan
逃げ出す	godan
逃げ込む	godan
逃す	godan
逃れる	ichidan
逆らう	godan
透かす	godan
透き通る	godan
透く	godan
透ける	ichidan
途切れる	ichidan
這いずる	godan
這い出す	godan
這う	godan
通う	godan
通じる	ichidan
通す	godan
通ずる	zuru
通り抜ける	ichidan
通り掛かる	godan
通り越す	godan
通り過ぎる	ichidan
通る	godan
逝く	godan_iku
造る	godan
連なる	godan
連ねる	ichidan
連れる	ichidan
連れ出す	godan
連れ去る	godan
連れ戻す	godan
連れ添う	godan
連れ立つ	godan
連れ込む	godan
進ずる	zuru
進み出る	ichidan
進む	godan
進める	ichidan
逸す	godan
逸する	suru
逸らす	godan
逸る	godan
逸れる	ichidan
遂げる	ichidan
遅らす	godan
遅らせる	ichidan
遅れる	ichidan
遇する	suru
遊ばす	godan
遊ぶ	godan
運び出す	godan
運び込む	godan
運ぶ	godan
過ぎる	ichidan
過ごす	godan
過つ	godan
達す	godan
達する	suru
違う	godan
違える	ichidan
遡る	godan
遣り込める	ichidan
遣り遂げる	ichidan
適う	godan
適す	godan
適する	suru
遭う	godan
遮る	godan
選ぶ	godan
選り分ける	ichidan
選る	godan
避ける	ichidan
鄙びる	ichidan
酌み交わす	godan
酌む	godan
配す	godan
配る	godan
酔いしれる	ichidan
酔い潰れる	ichidan
酔う	godan
酔っ払う	godan
醸し出す	godan
醸す	godan
重なり合う	godan
重なる	godan
重ねる	ichidan
重んじる	ichidan
重んずる	zuru
量る	godan
釣り合う	godan
釣り込む	godan
釣る	godan
鈍る	godan
銘打つ	godan
鋏む	godan
鋳る	ichidan
錆びる	ichidan
鍛える	ichidan
鎖す	godan
鑑みる	ichidan
長ける	ichidan
長引く	godan
閃かす	godan
閃く	godan
閉ざす	godan
閉じる	ichidan
閉じ込める	ichidan
閉まる	godan
閉める	ichidan
閊える	ichidan
開き直る	godan
開く	godan
開ける	ichidan
開け放す	godan
間に合う	godan
間引く	godan
間違う	godan
間違える	ichidan
関する	suru
閲する	suru
防ぐ	godan
阻む	godan
阿る	godan
降らす	godan
降りる	ichidan
降り出す	godan
降り注ぐ	godan
降り立つ	godan
降る	godan
降ろす	godan
限る	godan
陣取る	godan
陥る	godan
陥れる	ichidan
隔たる	godan
際立つ	godan
障る	godan
隠し持つ	godan
隠す	godan
隠る	godan
隠れる	ichidan
集まる	godan
集める	ichidan
集る	godan
雇う	godan
離す	godan
離れる	ichidan
雪ぐ	godan
零す	godan
零れる	ichidan
震える	ichidan
震わせる	ichidan
霞む	godan
静まり返る	godan
静まる	godan
静める	ichidan
靡かす	godan
靡く	godan
面する	suru
鞣す	godan
鞭打つ	godan
響く	godan
頂く	godan
頑張る	godan
頬張る	godan
頻る	godan
頼む	godan
頼る	godan
題する	suru
願い出る	ichidan
願う	godan
顧みる	ichidan
顰める	ichidan
飛ばす	godan
飛び上がる	godan
飛び乗る	godan
飛び交う	godan
飛び付く	godan
飛び出す	godan
